180,52,3.36,26.90,1
180,54,3.36,26.90,1
180,56,3.36,26.90,1
180,58,3.36,26.90,1
180,60,3.36,26.90,1
190,10,3.52,28.20,1
190,12,3.52,28.20,1
190,14,3.53,28.20,1
190,16,3.53,28.20,1
190,18,3.53,28.20,1
190,20,3.53,28.20,1
190,22,3.53,28.20,1
190,24,3.53,28.20,1
190,26,3.53,28.20,1
190,28,3.53,28.30,1
190,30,3.53,28.30,1
190,32,3.53,28.30,1
190,34,3.53,28.30,1
190,36,3.54,28.30,1
190,38,3.54,28.30,1
190,40,3.54,28.30,1
190,42,3.54,28.30,1
190,44,3.54,28.30,1
190,46,3.54,28.30,1
190,48,3.54,28.30,1
190,50,3.54,28.30,1
190,52,3.54,28.30,1
190,54,3.54,28.40,1
190,56,3.54,28.40,1
190,58,3.55,28.40,1
190,60,3.55,28.40,1
200,10,3.71,29.70,1
200,12,3.71,29.70,1
200,14,3.71,29.70,1
200,16,3.71,29.70,1
200,18,3.71,29.70,1
200,20,3.71,29.70,1
200,22,3.71,29.70,1
200,24,3.72,29.70,1
200,26,3.72,29.70,1
200,28,3.72,29.70,1
200,30,3.72,29.70,1
200,32,3.72,29.80,1
200,34,3.72,29.80,1
200,36,3.72,29.80,1
200,38,3.72,29.80,1
200,40,3.72,29.80,1
200,42,3.72,29.80,1
200,44,3.72,29.80,1
200,46,3.73,29.80,1
200,48,3.73,29.80,1
200,50,3.73,29.80,1
200,52,3.73,29.80,1
200,54,3.73,29.80,1
200,56,3.73,29.80,1
200,58,3.73,29.90,1
200,60,3.73,29.90,1
210,10,3.89,31.10,1
210,12,3.89,31.20,1
210,14,3.90,31.20,1
210,16,3.90,31.20,1
210,18,3.90,31.20,1
210,20,3.90,31.20,1
210,22,3.90,31.20,1
210,24,3.90,31.20,1
210,26,3.90,31.20,1
210,28,3.90,31.20,1
210,30,3.90,31.20,1
210,32,3.90,31.20,1
210,34,3.91,31.20,1
210,36,3.91,31.30,1
210,38,3.91,31.30,1
210,40,3.91,31.30,1
210,42,3.91,31.30,1
210,44,3.91,31.30,1
210,46,3.91,31.30,1
210,48,3.91,31.30,1
210,50,3.91,31.30,1
210,52,3.91,31.30,1
210,54,3.92,31.30,1
210,56,3.92,31.30,1
210,58,3.92,31.30,1
210,60,3.92,31.40,1
220,10,4.08,32.60,1
220,12,4.08,32.60,1
220,14,4.08,32.60,1
220,16,4.08,32.60,1
220,18,4.08,32.70,1
220,20,4.08,32.70,1
220,22,4.08,32.70,1
220,24,4.09,32.70,1
220,26,4.09,32.70,1
220,28,4.09,32.70,1
220,30,4.09,32.70,1
220,32,4.09,32.70,1
220,34,4.09,32.70,1
220,36,4.09,32.70,1
220,38,4.09,32.70,1
220,40,4.09,32.80,1
220,42,4.10,32.80,1
220,44,4.10,32.80,1
220,46,4.10,32.80,1
220,48,4.10,32.80,1
220,50,4.10,32.80,1
220,52,4.10,32.80,1
220,54,4.10,32.80,1
220,56,4.10,32.80,1
220,58,4.10,32.80,1
220,60,4.10,32.80,1
230,10,4.26,34.10,1
230,12,4.26,34.10,1
230,14,4.26,34.10,1
230,16,4.27,34.10,1
230,18,4.27,34.10,1
230,20,4.27,34.10,1
230,22,4.27,34.20,1
230,24,4.27,34.20,1
230,26,4.27,34.20,1
230,28,4.27,34.20,1
230,30,4.27,34.20,1
230,32,4.27,34.20,1
230,34,4.28,34.20,1
230,36,4.28,34.20,1
230,38,4.28,34.20,1
230,40,4.28,34.20,1
230,42,4.28,34.20,1
230,44,4.28,34.30,1
230,46,4.28,34.30,1
230,48,4.28,34.30,1
230,50,4.29,34.30,1
230,52,4.29,34.30,1
230,54,4.29,34.30,1
230,56,4.29,34.30,1
230,58,4.29,34.30,1
230,60,4.29,34.30,1
240,10,4.45,35.60,1
240,12,4.45,35.60,1
240,14,4.45,35.60,1
240,16,4.45,35.60,1
240,18,4.45,35.60,1
240,20,4.45,35.60,1
240,22,4.45,35.60,1
240,24,4.46,35.60,1
240,26,4.46,35.70,1
240,28,4.46,35.70,1
240,30,4.46,35.70,1
240,32,4.46,35.70,1
240,34,4.46,35.70,1
240,36,4.46,35.70,1
240,38,4.46,35.70,1
240,40,4.46,35.70,1
240,42,4.47,35.70,1
240,44,4.47,35.70,1
240,46,4.47,35.70,1
240,48,4.47,35.80,1
240,50,4.47,35.80,1
240,52,4.47,35.80,1
240,54,4.47,35.80,1
240,56,4.47,35.80,1
240,58,4.48,35.80,1
240,60,4.48,35.80,1
250,10,4.63,37.10,1
250,12,4.63,37.10,1
250,14,4.63,37.10,1
250,16,4.64,37.10,1
250,18,4.64,37.10,1
250,20,4.64,37.10,1
250,22,4.64,37.10,1
250,24,4.64,37.10,1
250,26,4.64,37.10,1
250,28,4.64,37.10,1
250,30,4.64,37.20,1
250,32,4.65,37.20,1
250,34,4.65,37.20,1
250,36,4.65,37.20,1
250,38,4.65,37.20,1
250,40,4.65,37.20,1
250,42,4.65,37.20,1
250,44,4.65,37.20,1
250,46,4.65,37.20,1
250,48,4.66,37.20,1
250,50,4.66,37.30,1
250,52,4.66,37.30,1
250,54,4.66,37.30,1
250,56,4.66,37.30,1
250,58,4.66,37.30,1
250,60,4.66,37.30,1
260,10,4.82,38.50,1
260,12,4.82,38.50,1
260,14,4.82,38.60,1
260,16,4.82,38.60,1
260,18,4.82,38.60,1
260,20,4.82,38.60,1
260,22,4.82,38.60,1
260,24,4.83,38.60,1
260,26,4.83,38.60,1
260,28,4.83,38.60,1
260,30,4.83,38.60,1
260,32,4.83,38.60,1
260,34,4.83,38.70,1
260,36,4.83,38.70,1
260,38,4.83,38.70,1
260,40,4.84,38.70,1
260,42,4.84,38.70,1
260,44,4.84,38.70,1
260,46,4.84,38.70,1
260,48,4.84,38.70,1
260,50,4.84,38.70,1
260,52,4.84,38.70,1
260,54,4.84,38.80,1
260,56,4.85,38.80,1
260,58,4.85,38.80,1
260,60,4.85,38.80,1
270,10,5.00,40.00,1
270,12,5.00,40.00,1
270,14,5.00,40.00,1
270,16,5.00,40.00,1
270,18,5.01,40.00,1
270,20,5.01,40.10,1
270,22,5.01,40.10,1
270,24,5.01,40.10,1
270,26,5.01,40.10,1
270,28,5.01,40.10,1
270,30,5.01,40.10,1
270,32,5.02,40.10,1
270,34,5.02,40.10,1
270,36,5.02,40.10,1
270,38,5.02,40.20,1
270,40,5.02,40.20,1
270,42,5.02,40.20,1
270,44,5.02,40.20,1
270,46,5.02,40.20,1
270,48,5.03,40.20,1
270,50,5.03,40.20,1
270,52,5.03,40.20,1
270,54,5.03,40.20,1
270,56,5.03,40.30,1
270,58,5.03,40.30,1
270,60,5.03,40.30,1
280,10,5.19,41.50,1
280,12,5.19,41.50,1
280,14,5.19,41.50,1
280,16,5.19,41.50,1
280,18,5.19,41.50,1
280,20,5.19,41.50,1
280,22,5.19,41.50,1
280,24,5.19,41.60,1
280,26,5.20,41.60,1
280,28,5.20,41.60,1
280,30,5.20,41.60,1
280,32,5.20,41.60,1
280,34,5.20,41.60,1
280,36,5.20,41.60,1
280,38,5.20,41.60,1
280,40,5.21,41.60,1
280,42,5.21,41.70,1
280,44,5.21,41.70,1
280,46,5.21,41.70,1
280,48,5.21,41.70,1
280,50,5.21,41.70,1
280,52,5.21,41.70,1
280,54,5.22,41.70,1
280,56,5.22,41.70,1
280,58,5.22,41.70,1
280,60,5.22,41.80,1
290,10,5.37,43.00,1
290,12,5.37,43.00,1
290,14,5.37,43.00,1
290,16,5.37,43.00,1
290,18,5.38,43.00,1
290,20,5.38,43.00,1
290,22,5.38,43.00,1
290,24,5.38,43.00,1
290,26,5.38,43.00,1
290,28,5.38,43.10,1
290,30,5.38,43.10,1
290,32,5.39,43.10,1
290,34,5.39,43.10,1
290,36,5.39,43.10,1
290,38,5.39,43.10,1
290,40,5.39,43.10,1
290,42,5.39,43.10,1
290,44,5.39,43.20,1
290,46,5.40,43.20,1
290,48,5.40,43.20,1
290,50,5.40,43.20,1
290,52,5.40,43.20,1
290,54,5.40,43.20,1
290,56,5.40,43.20,1
290,58,5.40,43.20,1
290,60,5.41,43.20,1
300,10,5.55,44.40,1
300,12,5.56,44.40,1
300,14,5.56,44.50,1
300,16,5.56,44.50,1
300,18,5.56,44.50,1
300,20,5.56,44.50,1
300,22,5.56,44.50,1
300,24,5.56,44.50,1
300,26,5.57,44.50,1
300,28,5.57,44.50,1
300,30,5.57,44.50,1
300,32,5.57,44.60,1
300,34,5.57,44.60,1
300,36,5.57,44.60,1
300,38,5.57,44.60,1
300,40,5.58,44.60,1
300,42,5.58,44.60,1
300,44,5.58,44.60,1
300,46,5.58,44.60,1
300,48,5.58,44.70,1
300,50,5.58,44.70,1
300,52,5.58,44.70,1
300,54,5.59,44.70,1
300,56,5.59,44.70,1
300,58,5.59,44.70,1
300,60,5.59,44.70,1
310,10,5.74,45.90,1
310,12,5.74,45.90,1
310,14,5.74,45.90,1
310,16,5.74,45.90,1
310,18,5.74,46.00,1
310,20,5.75,46.00,1
310,22,5.75,46.00,1
310,24,5.75,46.00,1
310,26,5.75,46.00,1
310,28,5.75,46.00,1
310,30,5.75,46.00,1
310,32,5.75,46.00,1
310,34,5.76,46.10,1
310,36,5.76,46.10,1
310,38,5.76,46.10,1
310,40,5.76,46.10,1
310,42,5.76,46.10,1
310,44,5.76,46.10,1
310,46,5.77,46.10,1
310,48,5.77,46.10,1
310,50,5.77,46.10,1
310,52,5.77,46.20,1
310,54,5.77,46.20,1
310,56,5.77,46.20,1
310,58,5.77,46.20,1
310,60,5.78,46.20,1
320,10,5.92,47.40,1
320,12,5.92,47.40,1
320,14,5.93,47.40,1
320,16,5.93,47.40,1
320,18,5.93,47.40,1
320,20,5.93,47.40,1
320,22,5.93,47.50,1
320,24,5.93,47.50,1
320,26,5.93,47.50,1
320,28,5.94,47.50,1
320,30,5.94,47.50,1
320,32,5.94,47.50,1
320,34,5.94,47.50,1
320,36,5.94,47.50,1
320,38,5.94,47.60,1
320,40,5.95,47.60,1
320,42,5.95,47.60,1
320,44,5.95,47.60,1
320,46,5.95,47.60,1
320,48,5.95,47.60,1
320,50,5.95,47.60,1
320,52,5.96,47.60,1
320,54,5.96,47.70,1
320,56,5.96,47.70,1
320,58,5.96,47.70,1
320,60,5.96,47.70,1
330,10,6.11,48.90,1
330,12,6.11,48.90,1
330,14,6.11,48.90,1
330,16,6.11,48.90,1
330,18,6.11,48.90,1
330,20,6.11,48.90,1
330,22,6.12,48.90,1
330,24,6.12,48.90,1
330,26,6.12,49.00,1
330,28,6.12,49.00,1
330,30,6.12,49.00,1
330,32,6.12,49.00,1
330,34,6.13,49.00,1
330,36,6.13,49.00,1
330,38,6.13,49.00,1
330,40,6.13,49.00,1
330,42,6.13,49.10,1
330,44,6.13,49.10,1
330,46,6.14,49.10,1
330,48,6.14,49.10,1
330,50,6.14,49.10,1
330,52,6.14,49.10,1
330,54,6.14,49.10,1
330,56,6.14,49.20,1
330,58,6.15,49.20,1
330,60,6.15,49.20,1
340,10,6.29,50.30,1
340,12,6.29,50.30,1
340,14,6.29,50.40,1
340,16,6.30,50.40,1
340,18,6.30,50.40,1
340,20,6.30,50.40,1
340,22,6.30,50.40,1
340,24,6.30,50.40,1
340,26,6.30,50.40,1
340,28,6.31,50.40,1
340,30,6.31,50.50,1
340,32,6.31,50.50,1
340,34,6.31,50.50,1
340,36,6.31,50.50,1
340,38,6.31,50.50,1
340,40,6.32,50.50,1
340,42,6.32,50.50,1
340,44,6.32,50.60,1
340,46,6.32,50.60,1
340,48,6.32,50.60,1
340,50,6.32,50.60,1
340,52,6.33,50.60,1
340,54,6.33,50.60,1
340,56,6.33,50.60,1
340,58,6.33,50.60,1
340,60,6.33,50.70,1
350,10,6.47,51.80,1
350,12,6.48,51.80,1
350,14,6.48,51.80,1
350,16,6.48,51.80,1
350,18,6.48,51.90,1
350,20,6.48,51.90,1
350,22,6.48,51.90,1
350,24,6.49,51.90,1
350,26,6.49,51.90,1
350,28,6.49,51.90,1
350,30,6.49,51.90,1
350,32,6.49,51.90,1
350,34,6.50,52.00,1
350,36,6.50,52.00,1
350,38,6.50,52.00,1
350,40,6.50,52.00,1
350,42,6.50,52.00,1
350,44,6.50,52.00,1
350,46,6.51,52.00,1
350,48,6.51,52.10,1
350,50,6.51,52.10,1
350,52,6.51,52.10,1
350,54,6.51,52.10,1
350,56,6.51,52.10,1
350,58,6.52,52.10,1
350,60,6.52,52.10,1
360,10,6.66,53.30,1
360,12,6.66,53.30,1
360,14,6.66,53.30,1
360,16,6.66,53.30,1
360,18,6.67,53.30,1
360,20,6.67,53.30,1
360,22,6.67,53.40,1
360,24,6.67,53.40,1
360,26,6.67,53.40,1
360,28,6.67,53.40,1
360,30,6.68,53.40,1
360,32,6.68,53.40,1
360,34,6.68,53.40,1
360,36,6.68,53.50,1
360,38,6.68,53.50,1
360,40,6.69,53.50,1
360,42,6.69,53.50,1
360,44,6.69,53.50,1
360,46,6.69,53.50,1
360,48,6.69,53.50,1
360,50,6.69,53.60,1
360,52,6.70,53.60,1
360,54,6.70,53.60,1
360,56,6.70,53.60,1
360,58,6.70,53.60,1
360,60,6.70,53.60,1
370,10,6.84,54.70,1
370,12,6.84,54.80,1
370,14,6.85,54.80,1
370,16,6.85,54.80,1
370,18,6.85,54.80,1
370,20,6.85,54.80,1
370,22,6.85,54.80,1
370,24,6.86,54.80,1
370,26,6.86,54.90,1
370,28,6.86,54.90,1
370,30,6.86,54.90,1
370,32,6.86,54.90,1
370,34,6.86,54.90,1
370,36,6.87,54.90,1
370,38,6.87,54.90,1
370,40,6.87,55.00,1
370,42,6.87,55.00,1
370,44,6.87,55.00,1
370,46,6.88,55.00,1
370,48,6.88,55.00,1
370,50,6.88,55.00,1
370,52,6.88,55.00,1
370,54,6.88,55.10,1
370,56,6.88,55.10,1
370,58,6.89,55.10,1
370,60,6.89,55.10,1
380,10,7.03,56.20,1
380,12,7.03,56.20,1
380,14,7.03,56.20,1
380,16,7.03,56.30,1
380,18,7.03,56.30,1
380,20,7.04,56.30,1
380,22,7.04,56.30,1
380,24,7.04,56.30,1
380,26,7.04,56.30,1
380,28,7.04,56.30,1
380,30,7.05,56.40,1
380,32,7.05,56.40,1
380,34,7.05,56.40,1
380,36,7.05,56.40,1
380,38,7.05,56.40,1
380,40,7.05,56.40,1
380,42,7.06,56.50,1
380,44,7.06,56.50,1
380,46,7.06,56.50,1
380,48,7.06,56.50,1
380,50,7.06,56.50,1
380,52,7.07,56.50,1
380,54,7.07,56.50,1
380,56,7.07,56.60,1
380,58,7.07,56.60,1
380,60,7.07,56.60,1
390,10,7.21,57.70,1
390,12,7.21,57.70,1
390,14,7.21,57.70,1
390,16,7.22,57.70,1
390,18,7.22,57.70,1
390,20,7.22,57.80,1
390,22,7.22,57.80,1
390,24,7.22,57.80,1
390,26,7.23,57.80,1
390,28,7.23,57.80,1
390,30,7.23,57.80,1
390,32,7.23,57.90,1
390,34,7.23,57.90,1
390,36,7.24,57.90,1
390,38,7.24,57.90,1
390,40,7.24,57.90,1
390,42,7.24,57.90,1
390,44,7.24,57.90,1
390,46,7.24,58.00,1
390,48,7.25,58.00,1
390,50,7.25,58.00,1
390,52,7.25,58.00,1
390,54,7.25,58.00,1
390,56,7.25,58.00,1
390,58,7.26,58.10,1
390,60,7.26,58.10,1
400,10,7.39,59.20,1
400,12,7.40,59.20,1
400,14,7.40,59.20,1
400,16,7.40,59.20,1
400,18,7.40,59.20,1
400,20,7.40,59.20,1
400,22,7.41,59.20,1
400,24,7.41,59.30,1
400,26,7.41,59.30,1
400,28,7.41,59.30,1
400,30,7.41,59.30,1
400,32,7.42,59.30,1
400,34,7.42,59.30,1
400,36,7.42,59.40,1
400,38,7.42,59.40,1
400,40,7.42,59.40,1
400,42,7.43,59.40,1
400,44,7.43,59.40,1
400,46,7.43,59.40,1
400,48,7.43,59.50,1
400,50,7.43,59.50,1
400,52,7.44,59.50,1
400,54,7.44,59.50,1
400,56,7.44,59.50,1
400,58,7.44,59.50,1
400,60,7.44,59.50,1
410,10,7.58,60.60,1
410,12,7.58,60.60,1
410,14,7.58,60.70,1
410,16,7.58,60.70,1
410,18,7.59,60.70,1
410,20,7.59,60.70,1
410,22,7.59,60.70,1
410,24,7.59,60.70,1
410,26,7.59,60.80,1
410,28,7.60,60.80,1
410,30,7.60,60.80,1
410,32,7.60,60.80,1
410,34,7.60,60.80,1
410,36,7.60,60.80,1
410,38,7.61,60.80,1
410,40,7.61,60.90,1
410,42,7.61,60.90,1
410,44,7.61,60.90,1
410,46,7.61,60.90,1
410,48,7.62,60.90,1
410,50,7.62,60.90,1
410,52,7.62,61.00,1
410,54,7.62,61.00,1
410,56,7.62,61.00,1
410,58,7.63,61.00,1
410,60,7.63,61.00,1
420,10,7.76,62.10,1
420,12,7.76,62.10,1
420,14,7.77,62.10,1
420,16,7.77,62.10,1
420,18,7.77,62.20,1
420,20,7.77,62.20,1
420,22,7.77,62.20,1
420,24,7.78,62.20,1
420,26,7.78,62.20,1
420,28,7.78,62.20,1
420,30,7.78,62.30,1
420,32,7.78,62.30,1
420,34,7.79,62.30,1
420,36,7.79,62.30,1
420,38,7.79,62.30,1
420,40,7.79,62.30,1
420,42,7.79,62.40,1
420,44,7.80,62.40,1
420,46,7.80,62.40,1
420,48,7.80,62.40,1
420,50,7.80,62.40,1
420,52,7.80,62.40,1
420,54,7.81,62.50,1
420,56,7.81,62.50,1
420,58,7.81,62.50,1
420,60,7.81,62.50,1
430,10,7.94,63.60,1
430,12,7.95,63.60,1
430,14,7.95,63.60,1
430,16,7.95,63.60,1
430,18,7.95,63.60,1
430,20,7.96,63.60,1
430,22,7.96,63.70,1
430,24,7.96,63.70,1
430,26,7.96,63.70,1
430,28,7.96,63.70,1
430,30,7.97,63.70,1
430,32,7.97,63.70,1
430,34,7.97,63.80,1
430,36,7.97,63.80,1
430,38,7.97,63.80,1
430,40,7.98,63.80,1
430,42,7.98,63.80,1
430,44,7.98,63.80,1
430,46,7.98,63.90,1
430,48,7.99,63.90,1
430,50,7.99,63.90,1
430,52,7.99,63.90,1
430,54,7.99,63.90,1
430,56,7.99,63.90,1
430,58,8.00,64.00,1
430,60,8.00,64.00,1
440,10,8.13,65.00,1
440,12,8.13,65.00,1
440,14,8.13,65.10,1
440,16,8.13,65.10,1
440,18,8.14,65.10,1
440,20,8.14,65.10,1
440,22,8.14,65.10,1
440,24,8.14,65.10,1
440,26,8.15,65.20,1
440,28,8.15,65.20,1
440,30,8.15,65.20,1
440,32,8.15,65.20,1
440,34,8.15,65.20,1
440,36,8.16,65.30,1
440,38,8.16,65.30,1
440,40,8.16,65.30,1
440,42,8.16,65.30,1
440,44,8.17,65.30,1
440,46,8.17,65.30,1
440,48,8.17,65.40,1
440,50,8.17,65.40,1
440,52,8.17,65.40,1
440,54,8.18,65.40,1
440,56,8.18,65.40,1
440,58,8.18,65.40,1
440,60,8.18,65.50,1
450,10,8.31,66.50,1
450,12,8.31,66.50,1
450,14,8.32,66.50,1
450,16,8.32,66.50,1
450,18,8.32,66.60,1
450,20,8.32,66.60,1
450,22,8.33,66.60,1
450,24,8.33,66.60,1
450,26,8.33,66.60,1
450,28,8.33,66.70,1
450,30,8.33,66.70,1
450,32,8.34,66.70,1
450,34,8.34,66.70,1
450,36,8.34,66.70,1
450,38,8.34,66.70,1
450,40,8.35,66.80,1
450,42,8.35,66.80,1
450,44,8.35,66.80,1
450,46,8.35,66.80,1
450,48,8.35,66.80,1
450,50,8.36,66.80,1
450,52,8.36,66.90,1
450,54,8.36,66.90,1
450,56,8.36,66.90,1
450,58,8.37,66.90,1
450,60,8.37,66.90,1
460,10,8.50,68.00,1
460,12,8.50,68.00,1
460,14,8.50,68.00,1
460,16,8.50,68.00,1
460,18,8.50,68.00,1
460,20,8.51,68.10,1
460,22,8.51,68.10,1
460,24,8.51,68.10,1
460,26,8.51,68.10,1
460,28,8.52,68.10,1
460,30,8.52,68.10,1
460,32,8.52,68.20,1
460,34,8.52,68.20,1
460,36,8.52,68.20,1
460,38,8.53,68.20,1
460,40,8.53,68.20,1
460,42,8.53,68.30,1
460,44,8.53,68.30,1
460,46,8.54,68.30,1
460,48,8.54,68.30,1
460,50,8.54,68.30,1
460,52,8.54,68.30,1
460,54,8.55,68.40,1
460,56,8.55,68.40,1
460,58,8.55,68.40,1
460,60,8.55,68.40,1
470,10,8.68,69.40,1
470,12,8.68,69.40,1
470,14,8.68,69.50,1
470,16,8.69,69.50,1
470,18,8.69,69.50,1
470,20,8.69,69.50,1
470,22,8.69,69.50,1
470,24,8.69,69.60,1
470,26,8.70,69.60,1
470,28,8.70,69.60,1
470,30,8.70,69.60,1
470,32,8.70,69.60,1
470,34,8.71,69.70,1
470,36,8.71,69.70,1
470,38,8.71,69.70,1
470,40,8.71,69.70,1
470,42,8.72,69.70,1
470,44,8.72,69.70,1
470,46,8.72,69.80,1
470,48,8.72,69.80,1
470,50,8.72,69.80,1
470,52,8.73,69.80,1
470,54,8.73,69.80,1
470,56,8.73,69.90,1
470,58,8.73,69.90,1
470,60,8.74,69.90,1
480,10,8.86,70.90,1
480,12,8.86,70.90,1
480,14,8.87,70.90,1
480,16,8.87,71.00,1
480,18,8.87,71.00,1
480,20,8.87,71.00,1
480,22,8.88,71.00,1
480,24,8.88,71.00,1
480,26,8.88,71.00,1
480,28,8.88,71.10,1
480,30,8.89,71.10,1
480,32,8.89,71.10,1
